64 36 40 tag type
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.270270 0.111111 0.297297 0.126984 0.000000 0.000000 
0.297297 0.111111 0.324324 0.126984 0.000000 0.000000 
0.324324 0.111111 0.351351 0.126984 0.000000 0.000000 
0.351351 0.111111 0.378378 0.126984 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.270270 0.095238 0.297297 0.111111 4.000000 0.000000 
0.297297 0.095238 0.324324 0.111111 4.000000 0.000000 
0.324324 0.095238 0.351351 0.111111 4.000000 0.000000 
0.351351 0.095238 0.378378 0.111111 4.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.079365 0.027027 0.095238 0.000000 0.000000 
0.027027 0.079365 0.054054 0.095238 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.270270 0.079365 0.297297 0.095238 4.000000 0.000000 
0.297297 0.079365 0.324324 0.095238 0.000000 0.000000 
0.297297 0.079365 0.324324 0.095238 0.000000 0.000000 
0.351351 0.079365 0.378378 0.095238 4.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.063492 0.027027 0.079365 4.000000 0.000000 
0.027027 0.063492 0.054054 0.079365 4.000000 0.000000 
0.054054 0.063492 0.081081 0.079365 0.000000 0.000000 
0.054054 0.063492 0.081081 0.079365 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.270270 0.063492 0.297297 0.079365 4.000000 0.000000 
0.297297 0.079365 0.324324 0.095238 0.000000 0.000000 
0.297297 0.079365 0.324324 0.095238 0.000000 0.000000 
0.351351 0.063492 0.378378 0.079365 4.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.047619 0.027027 0.063492 4.000000 0.000000 
0.027027 0.047619 0.054054 0.063492 4.000000 0.000000 
0.054054 0.047619 0.081081 0.063492 4.000000 0.000000 
0.081081 0.047619 0.108108 0.063492 4.000000 0.000000 
0.108108 0.047619 0.135135 0.063492 0.000000 0.000000 
0.135135 0.047619 0.162162 0.063492 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.270270 0.047619 0.297297 0.063492 4.000000 0.000000 
0.297297 0.079365 0.324324 0.095238 0.000000 0.000000 
0.297297 0.079365 0.324324 0.095238 0.000000 0.000000 
0.351351 0.047619 0.378378 0.063492 4.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.162162 0.031746 0.189189 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.162162 0.031746 0.189189 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.000000 0.031746 0.027027 0.047619 4.000000 0.000000 
0.027027 0.031746 0.054054 0.047619 4.000000 0.000000 
0.054054 0.031746 0.081081 0.047619 4.000000 0.000000 
0.081081 0.031746 0.108108 0.047619 4.000000 0.000000 
0.108108 0.031746 0.135135 0.047619 4.000000 0.000000 
0.135135 0.031746 0.162162 0.047619 4.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.162162 0.031746 0.189189 0.047619 0.000000 0.000000 
0.162162 0.031746 0.189189 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.216216 0.031746 0.243243 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.162162 0.031746 0.189189 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.216216 0.031746 0.243243 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.216216 0.031746 0.243243 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.216216 0.031746 0.243243 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.216216 0.031746 0.243243 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.162162 0.031746 0.189189 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.162162 0.031746 0.189189 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.270270 0.031746 0.297297 0.047619 4.000000 0.000000 
0.297297 0.079365 0.324324 0.095238 0.000000 0.000000 
0.297297 0.079365 0.324324 0.095238 0.000000 0.000000 
0.351351 0.031746 0.378378 0.047619 4.000000 0.000000 
0.216216 0.031746 0.243243 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.189189 0.031746 0.216216 0.047619 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.000000 0.015873 0.027027 0.031746 0.000000 0.000000 
0.027027 0.015873 0.054054 0.031746 0.000000 0.000000 
0.054054 0.015873 0.081081 0.031746 0.000000 0.000000 
0.081081 0.015873 0.108108 0.031746 0.000000 0.000000 
0.108108 0.015873 0.135135 0.031746 0.000000 0.000000 
0.135135 0.015873 0.162162 0.031746 0.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.270270 0.015873 0.297297 0.031746 4.000000 0.000000 
0.297297 0.015873 0.324324 0.031746 4.000000 0.000000 
0.324324 0.015873 0.351351 0.031746 4.000000 0.000000 
0.351351 0.015873 0.378378 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.189189 0.015873 0.216216 0.031746 4.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 2.000000 
